Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under
23185;Plantae;;;Orchidales;Orchidaceae;Ophrys;holosericea;;Ophrys holosericea;Greuter;SPECIES;II;;Orchidaceae spp.
23880;Plantae;;;Orchidales;Orchidaceae;Ophrys;insectifera;;Ophrys insectifera;L.;SPECIES;II;;Orchidaceae spp.
15086;Plantae;;;Orchidales;Orchidaceae;Ophrys;isaura;;Ophrys isaura;Renz & Taub.;SPECIES;II;;Orchidaceae spp.
26002;Plantae;;;Orchidales;Orchidaceae;Ophrys;kotschyi;;Ophrys kotschyi;Fleischm. & Soo;SPECIES;II;;Orchidaceae spp.
18496;Plantae;;;Orchidales;Orchidaceae;Ophrys;lunulata;;Ophrys lunulata;Parl.;SPECIES;II;;Orchidaceae spp.
26179;Plantae;;;Orchidales;Orchidaceae;Ophrys;lutea;;Ophrys lutea;(Gouan) Cav.;SPECIES;II;;Orchidaceae spp.
21991;Plantae;;;Orchidales;Orchidaceae;Ophrys;lycia;;Ophrys lycia;Renz & Taub.;SPECIES;II;;Orchidaceae spp.
29364;Plantae;;;Orchidales;Orchidaceae;Ophrys;oestrifera;;Ophrys oestrifera;M.Bieb.;SPECIES;II;;Orchidaceae spp.
20488;Plantae;;;Orchidales;Orchidaceae;Ophrys;pallida;;Ophrys pallida;Raf.;SPECIES;II;;Orchidaceae spp.
14185;Plantae;;;Orchidales;Orchidaceae;Ophrys;phrygia;;Ophrys phrygia;Fleishm. & Bornm.;SPECIES;II;;Orchidaceae spp.
14780;Plantae;;;Orchidales;Orchidaceae;Ophrys;promontorii;;Ophrys promontorii;O.Danesch & E.Danesch;SPECIES;II;;Orchidaceae spp.
17896;Plantae;;;Orchidales;Orchidaceae;Ophrys;reinholdii;;Ophrys reinholdii;Spruner ex Fleischm.;SPECIES;II;;Orchidaceae spp.
28198;Plantae;;;Orchidales;Orchidaceae;Ophrys;scolopax;;Ophrys scolopax;Cav.;SPECIES;II;;Orchidaceae spp.
23230;Plantae;;;Orchidales;Orchidaceae;Ophrys;speculum;;Ophrys speculum;Link;SPECIES;II;;Orchidaceae spp.
26327;Plantae;;;Orchidales;Orchidaceae;Ophrys;sphegodes;;Ophrys sphegodes;Mill.;SPECIES;II;;Orchidaceae spp.
21084;Plantae;;;Orchidales;Orchidaceae;Ophrys;splendida;;Ophrys splendida;Golz & Reinhard;SPECIES;II;;Orchidaceae spp.
22436;Plantae;;;Orchidales;Orchidaceae;Ophrys;spruneri;;Ophrys spruneri;Nyman;SPECIES;II;;Orchidaceae spp.
23475;Plantae;;;Orchidales;Orchidaceae;Ophrys;tenthredinifera;;Ophrys tenthredinifera;Willd.;SPECIES;II;;Orchidaceae spp.
14941;Plantae;;;Orchidales;Orchidaceae;Ophrys;transhyrcana;;Ophrys transhyrcana;Czerniak.;SPECIES;II;;Orchidaceae spp.
25653;Plantae;;;Orchidales;Orchidaceae;Ophrys;umbilicata;;Ophrys umbilicata;Desf.;SPECIES;II;;Orchidaceae spp.
26164;Plantae;;;Orchidales;Orchidaceae;Orchis;albanica;;Orchis albanica;Goelz et Reinhard;SPECIES;II;;Orchidaceae spp.
26811;Plantae;;;Orchidales;Orchidaceae;Orchis;anatolica;;Orchis anatolica;Boiss.;SPECIES;II;;Orchidaceae spp.
18886;Plantae;;;Orchidales;Orchidaceae;Orchis;boryi;;Orchis boryi;Rchb.f.;SPECIES;II;;Orchidaceae spp.
27704;Plantae;;;Orchidales;Orchidaceae;Orchis;canariensis;;Orchis canariensis;Lindl.;SPECIES;II;;Orchidaceae spp.
29358;Plantae;;;Orchidales;Orchidaceae;Orchis;coriophora;;Orchis coriophora;L.;SPECIES;II;;Orchidaceae spp.
28441;Plantae;;;Orchidales;Orchidaceae;Orchis;cyrenaica;;Orchis cyrenaica;E. Dur. & G. Barratte;SPECIES;II;;Orchidaceae spp.
17543;Plantae;;;Orchidales;Orchidaceae;Orchis;fedtschenkoi;;Orchis fedtschenkoi;Czerniak.;SPECIES;II;;Orchidaceae spp.
13953;Plantae;;;Orchidales;Orchidaceae;Orchis;globosa;;Orchis globosa;L.;SPECIES;II;;Orchidaceae spp.
15881;Plantae;;;Orchidales;Orchidaceae;Orchis;habernarioides;;Orchis habernarioides;King & Pantl.;SPECIES;II;;Orchidaceae spp.
27637;Plantae;;;Orchidales;Orchidaceae;Orchis;italica;;Orchis italica;Poir.;SPECIES;II;;Orchidaceae spp.
28576;Plantae;;;Orchidales;Orchidaceae;Orchis;lactea;;Orchis lactea;Poir.;SPECIES;II;;Orchidaceae spp.
24073;Plantae;;;Orchidales;Orchidaceae;Orchis;laxiflora;;Orchis laxiflora;Lam.;SPECIES;II;;Orchidaceae spp.
20243;Plantae;;;Orchidales;Orchidaceae;Orchis;longicornu;;Orchis longicornu;Poir.;SPECIES;II;;Orchidaceae spp.
29475;Plantae;;;Orchidales;Orchidaceae;Orchis;mascula;;Orchis mascula;(L.) L.;SPECIES;II;;Orchidaceae spp.
21744;Plantae;;;Orchidales;Orchidaceae;Orchis;militaris;;Orchis militaris;L.;SPECIES;II;;Orchidaceae spp.
17370;Plantae;;;Orchidales;Orchidaceae;Orchis;morio;;Orchis morio;L.;SPECIES;II;;Orchidaceae spp.
22465;Plantae;;;Orchidales;Orchidaceae;Orchis;pallens;;Orchis pallens;L.;SPECIES;II;;Orchidaceae spp.
18112;Plantae;;;Orchidales;Orchidaceae;Orchis;papilionacea;;Orchis papilionacea;L.;SPECIES;II;;Orchidaceae spp.
15199;Plantae;;;Orchidales;Orchidaceae;Orchis;patens;;Orchis patens;Desf.;SPECIES;II;;Orchidaceae spp.
20375;Plantae;;;Orchidales;Orchidaceae;Orchis;provincialis;;Orchis provincialis;Balb.;SPECIES;II;;Orchidaceae spp.
23097;Plantae;;;Orchidales;Orchidaceae;Orchis;punctulata;;Orchis punctulata;Steven ex Lindl.;SPECIES;II;;Orchidaceae spp.
19311;Plantae;;;Orchidales;Orchidaceae;Orchis;purpurea;;Orchis purpurea;Huds.;SPECIES;II;;Orchidaceae spp.
22101;Plantae;;;Orchidales;Orchidaceae;Orchis;quadripunctata;;Orchis quadripunctata;Cirillo ex Ten.;SPECIES;II;;Orchidaceae spp.
26369;Plantae;;;Orchidales;Orchidaceae;Orchis;robusta;;Orchis robusta;(Stephenson) P. Golz & H.R. Reinhard;SPECIES;II;;Orchidaceae spp.
13781;Plantae;;;Orchidales;Orchidaceae;Orchis;saccata;;Orchis saccata;Ten.;SPECIES;II;;Orchidaceae spp.
28431;Plantae;;;Orchidales;Orchidaceae;Orchis;sancta;;Orchis sancta;L.;SPECIES;II;;Orchidaceae spp.
25201;Plantae;;;Orchidales;Orchidaceae;Orchis;scopulorum;;Orchis scopulorum;Summerh.;SPECIES;II;;Orchidaceae spp.
14926;Plantae;;;Orchidales;Orchidaceae;Orchis;simia;;Orchis simia;Lam.;SPECIES;II;;Orchidaceae spp.
24419;Plantae;;;Orchidales;Orchidaceae;Orchis;spitzelii;;Orchis spitzelii;Saut. ex W.D.J.Koch;SPECIES;II;;Orchidaceae spp.
19232;Plantae;;;Orchidales;Orchidaceae;Orchis;tridentata;;Orchis tridentata;Scop.;SPECIES;II;;Orchidaceae spp.
15302;Plantae;;;Orchidales;Orchidaceae;Orchis;ustulata;;Orchis ustulata;L.;SPECIES;II;;Orchidaceae spp.
14679;Plantae;;;Orchidales;Orchidaceae;Oreorchis;indica;;Oreorchis indica;(Lindley) Hook.f.;SPECIES;II;;Orchidaceae spp.
25102;Plantae;;;Orchidales;Orchidaceae;Oreorchis;porphyranthes;;Oreorchis porphyranthes;Tuy.;SPECIES;II;;Orchidaceae spp.
21269;Plantae;;;Orchidales;Orchidaceae;Oreorchis;rolfei;;Oreorchis rolfei;Duthie;SPECIES;II;;Orchidaceae spp.
18176;Plantae;;;Orchidales;Orchidaceae;Orestias;foliosa;;Orestias foliosa;Summerh.;SPECIES;II;;Orchidaceae spp.
66905;Plantae;;;Orchidales;Orchidaceae;Ornithidium;aureum;;Ornithidium aureum;Poepp. & Endl.;SPECIES;II;;Orchidaceae spp.
16701;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;bicornis;;Ornithocephalus bicornis;Lindl.;SPECIES;II;;Orchidaceae spp.
16967;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;biloborostratus;;Ornithocephalus biloborostratus;Salazar & González Tamayo;SPECIES;II;;Orchidaceae spp.
66620;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;bonitensis;;Ornithocephalus bonitensis;(Dodson) Toscano;SPECIES;II;;Orchidaceae spp.
27307;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;bryostachyus;;Ornithocephalus bryostachyus;Schltr.;SPECIES;II;;Orchidaceae spp.
66820;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;ciliatus;;Ornithocephalus ciliatus;Lindl.;SPECIES;II;;Orchidaceae spp.
24456;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;cochleariformis;;Ornithocephalus cochleariformis;C. Schweinf.;SPECIES;II;;Orchidaceae spp.
66054;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;dolabratus;;Ornithocephalus dolabratus;Rchb.f.;SPECIES;II;;Orchidaceae spp.
21460;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;falcatus;;Ornithocephalus falcatus;Foche;SPECIES;II;;Orchidaceae spp.
19063;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;iridifolius;;Ornithocephalus iridifolius;Reichb.f.;SPECIES;II;;Orchidaceae spp.
16528;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;lankesteri;;Ornithocephalus lankesteri;Ames;SPECIES;II;;Orchidaceae spp.
66821;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;manabina;;Ornithocephalus manabina;Dodson;SPECIES;II;;Orchidaceae spp.
22057;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;obergiae;;Ornithocephalus obergiae;Soto Arenas;SPECIES;II;;Orchidaceae spp.
66822;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;polyodon;;Ornithocephalus polyodon;Rchb.f.;SPECIES;II;;Orchidaceae spp.
16589;Plantae;;;Orchidales;Orchidaceae;Ornithocephalus;powellii;;Ornithocephalus powellii;Schltr.;SPECIES;II;;Orchidaceae spp.
22944;Plantae;;;Orchidales;Orchidaceae;Ornithochilus;delavayi;;Ornithochilus delavayi;;SPECIES;II;;Orchidaceae spp.
19964;Plantae;;;Orchidales;Orchidaceae;Ornithochilus;difformis;;Ornithochilus difformis;Schltr.;SPECIES;II;;Orchidaceae spp.
17573;Plantae;;;Orchidales;Orchidaceae;Orthopenthea;minor;;Orthopenthea minor;Rolfe;SPECIES;II;;Orchidaceae spp.
27291;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;acuminatum;;Osmoglossum acuminatum;Schltr. 1922;SPECIES;II;;Orchidaceae spp.
16685;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;candidum;;Osmoglossum candidum;(Linden & André) Garay;SPECIES;II;;Orchidaceae spp.
28414;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;convallarioides;;Osmoglossum convallarioides;Schltr. 1923;SPECIES;II;;Orchidaceae spp.
13852;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;dubium;;Osmoglossum dubium;S.Rosillo;SPECIES;II;;Orchidaceae spp.
29167;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;egertonii;;Osmoglossum egertonii;(Lindl.) Schltr. 1916;SPECIES;II;;Orchidaceae spp.
28267;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;panduratum;;Osmoglossum panduratum;Garay 1978;SPECIES;II;;Orchidaceae spp.
14631;Plantae;;;Orchidales;Orchidaceae;Osmoglossum;pulchellum;;Osmoglossum pulchellum;(Bateman ex Lindl.) Schltr. 1916;SPECIES;II;;Orchidaceae spp.
15196;Plantae;;;Orchidales;Orchidaceae;Ossiculum;aurantiacum;;Ossiculum aurantiacum;P.J.Cribb & Laan;SPECIES;II;;Orchidaceae spp.
21339;Plantae;;;Orchidales;Orchidaceae;Otochilus;albus;;Otochilus albus;Lindl.;SPECIES;II;;Orchidaceae spp.
18362;Plantae;;;Orchidales;Orchidaceae;Otochilus;fuscus;;Otochilus fuscus;Lindl.;SPECIES;II;;Orchidaceae spp.
14391;Plantae;;;Orchidales;Orchidaceae;Otochilus;porrecta;;Otochilus porrecta;Lindl.;SPECIES;II;;Orchidaceae spp.
15139;Plantae;;;Orchidales;Orchidaceae;Otoglossum;chiriquense;;Otoglossum chiriquense;(Reichb.f.) Garay & Dunsterv.;SPECIES;II;;Orchidaceae spp.
66741;Plantae;;;Orchidales;Orchidaceae;Oxystophyllum;elmeri;;Oxystophyllum elmeri;(Ames) M.A.Clem.;SPECIES;II;;Orchidaceae spp.
66823;Plantae;;;Orchidales;Orchidaceae;Oxystophyllum;paniferum;;Oxystophyllum paniferum;(J.J.Sm.) M.A.Clem.;SPECIES;II;;Orchidaceae spp.
26631;Plantae;;;Orchidales;Orchidaceae;Pabstiella;determannii;;Pabstiella determannii;(Luer) F.Barros;SPECIES;II;;Orchidaceae spp.
18963;Plantae;;;Orchidales;Orchidaceae;Pachites;appressa;;Pachites appressa;Lindl.;SPECIES;II;;Orchidaceae spp.
28962;Plantae;;;Orchidales;Orchidaceae;Pachites;bodkini;;Pachites bodkini;Bolus;SPECIES;II;;Orchidaceae spp.
16367;Plantae;;;Orchidales;Orchidaceae;Pachyphyllum;costaricense;;Pachyphyllum costaricense;(Ames & Schweinf.) L.O. Williams;SPECIES;II;;Orchidaceae spp.
26579;Plantae;;;Orchidales;Orchidaceae;Pachyphyllum;muscoides;;Pachyphyllum muscoides;(Kranzlin) Schltr.;SPECIES;II;;Orchidaceae spp.
22259;Plantae;;;Orchidales;Orchidaceae;Pachyplectron;arifolium;;Pachyplectron arifolium;Schltr.;SPECIES;II;;Orchidaceae spp.
19447;Plantae;;;Orchidales;Orchidaceae;Pachyplectron;neocaledonicum;;Pachyplectron neocaledonicum;Schltr.;SPECIES;II;;Orchidaceae spp.
14152;Plantae;;;Orchidales;Orchidaceae;Pachystele;corallorhiza;;Pachystele corallorhiza;Ames;SPECIES;II;;Orchidaceae spp.
28382;Plantae;;;Orchidales;Orchidaceae;Pachystoma;chinensis;;Pachystoma chinensis;Bl.;SPECIES;II;;Orchidaceae spp.
25727;Plantae;;;Orchidales;Orchidaceae;Pachystoma;holtzei;;Pachystoma holtzei;(F. Muell.) F. Muell.;SPECIES;II;;Orchidaceae spp.
19679;Plantae;;;Orchidales;Orchidaceae;Pachystoma;pubescens;;Pachystoma pubescens;Blume;SPECIES;II;;Orchidaceae spp.
23696;Plantae;;;Orchidales;Orchidaceae;Palmorchis;nitida;;Palmorchis nitida;Dressler;SPECIES;II;;Orchidaceae spp.
17956;Plantae;;;Orchidales;Orchidaceae;Palmorchis;powellii;;Palmorchis powellii;(Ames) Schweinf. & Corr.;SPECIES;II;;Orchidaceae spp.
16928;Plantae;;;Orchidales;Orchidaceae;Palmorchis;trilobulata;;Palmorchis trilobulata;L.O. Wms.;SPECIES;II;;Orchidaceae spp.
19519;Plantae;;;Orchidales;Orchidaceae;Palumbina;candida;;Palumbina candida;(Lindl.) Rchb.f. 1863;SPECIES;II;;Orchidaceae spp.
23761;Plantae;;;Orchidales;Orchidaceae;Panisea;apiculata;;Panisea apiculata;Lindl.;SPECIES;II;;Orchidaceae spp.
14508;Plantae;;;Orchidales;Orchidaceae;Panisea;demissa;;Panisea demissa;(D.Don) Pfitzer;SPECIES;II;;Orchidaceae spp.
17609;Plantae;;;Orchidales;Orchidaceae;Panisea;uniflora;;Panisea uniflora;Lindl.;SPECIES;II;;Orchidaceae spp.
28237;Plantae;;;Orchidales;Orchidaceae;Panisea;yunnanensis;;Panisea yunnanensis;S.C.Chen & Z.H.Tsi;SPECIES;II;;Orchidaceae spp.
15599;Plantae;;;Orchidales;Orchidaceae;Paphinia;herrerae;;Paphinia herrerae;Dodson;SPECIES;II;;Orchidaceae spp.
16845;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;acmodontum;;Paphiopedilum acmodontum;Schoser ex M.W.Wood;SPECIES;I;;Paphiopedilum spp.
25109;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;adductum;;Paphiopedilum adductum;Asher;SPECIES;I;;Paphiopedilum spp.
17369;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;anitum;;Paphiopedilum anitum;A.S.Golamco;SPECIES;I;;Paphiopedilum spp.
14513;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;appletonianum;;Paphiopedilum appletonianum;(Gower) Rolfe;SPECIES;I;;Paphiopedilum spp.
20615;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;argus;;Paphiopedilum argus;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
25339;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;armeniacum;;Paphiopedilum armeniacum;S.C.Chen & F.Y.Liu;SPECIES;I;;Paphiopedilum spp.
14172;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;barbatum;;Paphiopedilum barbatum;(Lindl.) Pfitzer;SPECIES;I;;Paphiopedilum spp.
23616;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;barbigerum;;Paphiopedilum barbigerum;T.Tang & F.T.Wang;SPECIES;I;;Paphiopedilum spp.
26937;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;bellatulum;;Paphiopedilum bellatulum;(Reichb. f.)Stein;SPECIES;I;;Paphiopedilum spp.
21462;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;bougainvilleanum;;Paphiopedilum bougainvilleanum;Fowlie;SPECIES;I;;Paphiopedilum spp.
19834;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;bullenianum;;Paphiopedilum bullenianum;(Reichb.f.)Pfitzer;SPECIES;I;;Paphiopedilum spp.
13824;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;callosum;;Paphiopedilum callosum;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
14169;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;cerveranum;;Paphiopedilum cerveranum;G.J.Braem;SPECIES;I;;Paphiopedilum spp.
14166;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;charlesworthii;;Paphiopedilum charlesworthii;(Rolfe) Pfitzer;SPECIES;I;;Paphiopedilum spp.
26342;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;ciliolare;;Paphiopedilum ciliolare;(Reichb. f.) Stein;SPECIES;I;;Paphiopedilum spp.
24004;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;concolor;;Paphiopedilum concolor;(Lindl.) Pfitzer;SPECIES;I;;Paphiopedilum spp.
28830;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;dayanum;;Paphiopedilum dayanum;(Lindl.) Stein;SPECIES;I;;Paphiopedilum spp.
24069;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;delenatii;;Paphiopedilum delenatii;Guillaumin;SPECIES;I;;Paphiopedilum spp.
28526;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;dianthum;;Paphiopedilum dianthum;T.Tang & F.T.Wang;SPECIES;I;;Paphiopedilum spp.
25877;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;druryi;;Paphiopedilum druryi;(Bedd.) Stein;SPECIES;I;;Paphiopedilum spp.
28817;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;emersonii;;Paphiopedilum emersonii;Koop. & P.J.Cribb;SPECIES;I;;Paphiopedilum spp.
24165;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;exul;;Paphiopedilum exul;(Ridl.) Rolfe;SPECIES;I;;Paphiopedilum spp.
21264;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;fairrieanum;;Paphiopedilum fairrieanum;(Lindl.) Stein;SPECIES;I;;Paphiopedilum spp.
18515;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;fowliei;;Paphiopedilum fowliei;Birk;SPECIES;I;;Paphiopedilum spp.
24892;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;glanduliferum;;Paphiopedilum glanduliferum;(Blume) Stein;SPECIES;I;;Paphiopedilum spp.
17452;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;glaucophyllum;;Paphiopedilum glaucophyllum;J.J.Sm.;SPECIES;I;;Paphiopedilum spp.
25902;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;godefroyae;;Paphiopedilum godefroyae;(God.-Leb.) Stein;SPECIES;I;;Paphiopedilum spp.
18158;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;gratrixianum;;Paphiopedilum gratrixianum;(Masters) Guillaumin;SPECIES;I;;Paphiopedilum spp.
19644;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;grussianum;;Paphiopedilum grussianum;H.S.Hua;SPECIES;I;;Paphiopedilum spp.
29228;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;hangianum;;Paphiopedilum hangianum;H.Perner & O.Gruss;SPECIES;I;;Paphiopedilum spp.
28088;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;haynaldianum;;Paphiopedilum haynaldianum;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
28572;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;hennisianum;;Paphiopedilum hennisianum;(M.W.Wood) Fowlie;SPECIES;I;;Paphiopedilum spp.
16354;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;henryanum;;Paphiopedilum henryanum;Braem;SPECIES;I;;Paphiopedilum spp.
23860;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;hirsutissimum;;Paphiopedilum hirsutissimum;(Lindl. ex Hook.) Stein;SPECIES;I;;Paphiopedilum spp.
14345;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;hookerae;;Paphiopedilum hookerae;(Reichb. f.) Stein;SPECIES;I;;Paphiopedilum spp.
14050;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;insigne;;Paphiopedilum insigne;(W.Wall ex Lindl.) Pfitzer;SPECIES;I;;Paphiopedilum spp.
17408;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;javanicum;;Paphiopedilum javanicum;(Reinw. ex Lindl.) Pfitzer;SPECIES;I;;Paphiopedilum spp.
19045;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;kolopakingii;;Paphiopedilum kolopakingii;Fowlie;SPECIES;I;;Paphiopedilum spp.
26326;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;lawrenceanum;;Paphiopedilum lawrenceanum;(Reichb.f.) Pfitzer;SPECIES;I;;Paphiopedilum spp.
23903;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;liemianum;;Paphiopedilum liemianum;(Fowlie) Karas. & K.Saito;SPECIES;I;;Paphiopedilum spp.
17944;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;lowii;;Paphiopedilum lowii;(Lindl.) Stein;SPECIES;I;;Paphiopedilum spp.
21463;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;malipoense;;Paphiopedilum malipoense;Chen & Z.H.Tsi;SPECIES;I;;Paphiopedilum spp.
20569;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;mastersianum;;Paphiopedilum mastersianum;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
16891;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;micranthum;;Paphiopedilum micranthum;T.Tang & C.W.Wang;SPECIES;I;;Paphiopedilum spp.
26060;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;mohrianum;;Paphiopedilum mohrianum;Braem;SPECIES;I;;Paphiopedilum spp.
15243;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;niveum;;Paphiopedilum niveum;(Reichb. f.) Stein;SPECIES;I;;Paphiopedilum spp.
16333;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;ooii;;Paphiopedilum ooii;H.Koopowitz;SPECIES;I;;Paphiopedilum spp.
14745;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;papuanum;;Paphiopedilum papuanum;(Ridl.) Ridl.;SPECIES;I;;Paphiopedilum spp.
17042;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;parishii;;Paphiopedilum parishii;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
15386;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;philippinense;;Paphiopedilum philippinense;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
15395;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;primulinum;;Paphiopedilum primulinum;M.W.Wood & Taylor;SPECIES;I;;Paphiopedilum spp.
16257;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;purpuratum;;Paphiopedilum purpuratum;(Lindl.) Stein;SPECIES;I;;Paphiopedilum spp.
16716;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;randsii;;Paphiopedilum randsii;Fowlie;SPECIES;I;;Paphiopedilum spp.
23751;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;rothschildianum;;Paphiopedilum rothschildianum;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
27365;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;saccopetalum;;Paphiopedilum saccopetalum;H.S.Hua;SPECIES;I;;Paphiopedilum spp.
27137;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sanderianum;;Paphiopedilum sanderianum;(Reichb. f.) Stein;SPECIES;I;;Paphiopedilum spp.
19473;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sangii;;Paphiopedilum sangii;Braem;SPECIES;I;;Paphiopedilum spp.
16674;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;schoseri;;Paphiopedilum schoseri;Braem & H.Mohr;SPECIES;I;;Paphiopedilum spp.
25821;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;spicerianum;;Paphiopedilum spicerianum;(Reichb.f. ex Masters & T.Moore) Pfitzer;SPECIES;I;;Paphiopedilum spp.
26464;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;stonei;;Paphiopedilum stonei;(Hook.) Stein;SPECIES;I;;Paphiopedilum spp.
23745;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;sukhakulii;;Paphiopedilum sukhakulii;Schoser & Senghas;SPECIES;I;;Paphiopedilum spp.
17225;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;supardii;;Paphiopedilum supardii;Braem & Loeb;SPECIES;I;;Paphiopedilum spp.
22209;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;superbiens;;Paphiopedilum superbiens;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
18892;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;tigrinum;;Paphiopedilum tigrinum;Koop. & N.Haseg.;SPECIES;I;;Paphiopedilum spp.
14520;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;tonsum;;Paphiopedilum tonsum;(Reichb.f.) Stein;SPECIES;I;;Paphiopedilum spp.
25150;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;tranlienianum;;Paphiopedilum tranlienianum;O.Gruss & H.Perner;SPECIES;I;;Paphiopedilum spp.
26352;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;urbanianum;;Paphiopedilum urbanianum;Fowlie;SPECIES;I;;Paphiopedilum spp.
23578;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;usitanum;;Paphiopedilum usitanum;O.Gruss & J.Roeth;SPECIES;I;;Paphiopedilum spp.
